Fecha	Formato Agrupado	nombre_division	nombre_area	nombre_seccion	Temporada	Regional	Supervisor	Nombre	Departamento	Ubicacion	Cluster	nombre_estado_cia	Stock Unidad	Stock Valorizado	DOH	DOH Unidad
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	495	3131.3	35.31	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Navidad	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Creado	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Creado	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Inactivo	0	0	0	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Navidad	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0	0	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	71	359.8	1.34	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	1485	7932	4	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Navidad	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	194998.2	1678625.5	15.45	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Navidad	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	7512.3	59527.4	37.49	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Navidad	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Creado	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Creado	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Inactivo	0	0	0	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Navidad	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	263	1194.1	2.9	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Por Activar	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	3927.6	38725.4	10.8	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	196519	797800.4	7.32	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	2004.7	9219.7	26.68	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0	0	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	178.8	900	0.63	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Halloween	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	256.7	953.6	10.79	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	103575.3	346124.3	5.01	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Halloween	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	115	427	109.15	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Halloween	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Creado	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Inactivo	0	0	0	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Inactivo	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Halloween	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0	0	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0	0	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	0	0	0	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Navidad	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	3760	10758.3	33.94	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	157333.2	598242.5	7.91	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Navidad	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	499.6	2568.5	172.71	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Creado	70	565.6		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Navidad	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	2214	3240.7	10.34	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	1152.3	4456.2	55.82	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Halloween	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Navidad	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	451	7641.5	261.64	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Dia De La Madre	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	San Valentin	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	98056.3	1000789.4	5.09	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Dia De La Madre	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	2848	30932	35.84	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Creado	0	0	0	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Inactivo	45	83	282.74	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Inactivo	39	27.3	282.33	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Dia De La Madre	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Navidad	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	44	818.3	0.75	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	1212.4	7624.1	4.17	
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	In & Out	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Primavera/Verano	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	40165	651778.2	59.1	
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	61	1017.9	38.44	
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Creado	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	In & Out	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Primavera/Verano	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	1921	37327.4	56.79	
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	In & Out	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	77672.4	1247075.2	27.51	
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	In & Out	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	112	1119.6	86.14	
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	In & Out	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Creado	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Creado	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	In & Out	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	Primavera/Verano	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Por Activar	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	4819.9	56808.7	84.77	
	PLAZA VEA	MISCELANEOS	MISCELANEOS	BOLSAS COMPOSTABLES	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	3512095	436901.9	41.67	
	PLAZA VEA	MISCELANEOS	MISCELANEOS	BOLSAS COMPOSTABLES	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	59262	7322.6	18.15	
	PLAZA VEA	MISCELANEOS	MISCELANEOS	BOLSAS COMPOSTABLES	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	267952	35861.7		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	DESPACHOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	11040	4370.3		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Creado	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	TARJETA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	TU ENTRADA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	TU ENTRADA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	2235	-1		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Creado	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Obsoleto	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Suprimido	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	VARIOS		Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	0	0	0	
	PLAZA VEA	MISCELANEOS	MISCELANEOS	VARIOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	0	0	0	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Campaña Escolar	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	347681	6869431.6	48.6	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia De La Madre	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	0	0		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia Del Niño	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	3437	116079.3	56.95	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	In & Out	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	251189	2073141.2	100.45	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Navidad	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	29744	299266.6	88.46	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otoño/Invierno	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	602	1840	83.36	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otros	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	259172	5464124.3	54.02	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Primavera/Verano	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	1095	20615.5	55.37	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	San Valentin	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	442	1115.6	90.95	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Semana Santa	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	2649	16269.6	615.92	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	3673567	27510623.2	66.91	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Verano	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo	288	4041.8	48.31	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Campaña Escolar	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	2878	31083.2	68.09	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia De La Madre	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia Del Niño	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	153	4643.5	35.87	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia Del Padre	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	In & Out	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	15664	255245.6	408.04	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Navidad	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	473	12045.5	39.74	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otoño/Invierno	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	35	106.9	29.69	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otros	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	23924	556877.1	99	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Primavera/Verano	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	576	4679.5	73.27	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	San Valentin	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	96	250.1		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Semana Santa	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	288	1768.8		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Activo Menor a 28 Dias	45243	378191.3	107.02	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Campaña Escolar	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Creado	382	2392	264.62	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia Del Niño	Sebastián Santangelo	VIK ENCISO	Ventanilla - PVH	Callao	Lima + Callao	C3	Creado	17	470.7	82.07	
