codigo_local,Periodo,DpPv,DpPv_Lv4,Tienda,Division,Area,Real,Ppto
1198,2026-08,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,BAZAR A13,0.00,"2,064.33"
1198,2026-08,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,ELECTRO A11,0.00,"112,205.17"
1198,2026-08,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,HOGAR A15,0.00,"2,955.41"
1198,2026-08,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,TEXTIL A12,0.00,93.59
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,BEBIDAS A02,0.00,"185,036.93"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"526,684.76"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"464,781.35"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,LACTEOS A04,0.00,"281,810.14"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,CARNES A07,0.00,"145,175.00"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"60,743.19"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,CONGELADOS A16,0.00,"39,699.63"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"89,680.66"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"121,588.78"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"72,218.04"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"19,896.77"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,MISCELANEOS D4,MISCELANEOS A14,0.00,"9,345.60"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NA Producto,NA Producto,,
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,No Gestionables PA40,No Gestionables PB140,,
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,BAZAR A13,0.00,"171,382.30"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,ELECTRO A11,0.00,"343,648.86"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,HOGAR A15,0.00,"137,607.12"
1198,2026-08,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,TEXTIL A12,0.00,"131,144.92"
1198,2026-09,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,ABARROTES D1,BEBIDAS A02,,
1198,2026-09,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,ABARROTES D1,COMESTIBLES A01,,
1198,2026-09,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,ABARROTES D1,LACTEOS A04,,
1198,2026-09,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,,
1198,2026-09,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,,
1198,2026-09,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,,
1198,2026-09,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,BAZAR A13,0.00,709.30
1198,2026-09,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,ELECTRO A11,0.00,"66,928.62"
1198,2026-09,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,HOGAR A15,0.00,65.61
1198,2026-09,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,TEXTIL A12,0.00,141.49
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,BEBIDAS A02,0.00,"186,456.07"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"509,965.25"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"452,878.31"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,LACTEOS A04,0.00,"272,225.41"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,CARNES A07,0.00,"147,729.35"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"59,091.81"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,CONGELADOS A16,0.00,"36,049.66"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"86,203.26"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"123,442.62"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"71,018.29"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"19,320.92"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,MISCELANEOS D4,MISCELANEOS A14,0.00,"7,527.86"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NA Producto,NA Producto,,
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,No Gestionables PA40,No Gestionables PB140,,
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,BAZAR A13,0.00,"131,664.74"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,ELECTRO A11,0.00,"353,918.78"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,HOGAR A15,0.00,"129,103.57"
1198,2026-09,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,TEXTIL A12,0.00,"127,576.41"
1198,2026-10,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,ABARROTES D1,BEBIDAS A02,,
1198,2026-10,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,ABARROTES D1,COMESTIBLES A01,,
1198,2026-10,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,ABARROTES D1,LACTEOS A04,,
1198,2026-10,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,,
1198,2026-10,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,,
1198,2026-10,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,,
1198,2026-10,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,BAZAR A13,0.00,675.74
1198,2026-10,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,ELECTRO A11,0.00,"88,861.25"
1198,2026-10,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,HOGAR A15,0.00,"1,693.58"
1198,2026-10,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,TEXTIL A12,0.00,23.90
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,BEBIDAS A02,0.00,"196,351.10"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"517,349.72"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"454,790.57"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,LACTEOS A04,0.00,"291,128.67"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,CARNES A07,0.00,"151,869.51"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"61,557.52"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,CONGELADOS A16,0.00,"40,901.45"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"86,612.28"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"126,253.37"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"69,028.65"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"20,191.23"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,MISCELANEOS D4,MISCELANEOS A14,0.00,"8,422.16"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NA Producto,NA Producto,,
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,No Gestionables PA40,No Gestionables PB140,,
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,BAZAR A13,0.00,"117,919.46"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,ELECTRO A11,0.00,"353,869.23"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,HOGAR A15,0.00,"134,240.31"
1198,2026-10,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,TEXTIL A12,0.00,"139,653.35"
1198,2026-11,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,ABARROTES D1,BEBIDAS A02,,
1198,2026-11,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,ABARROTES D1,COMESTIBLES A01,,
1198,2026-11,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,ABARROTES D1,LACTEOS A04,,
1198,2026-11,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,,
1198,2026-11,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,,
1198,2026-11,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,,
1198,2026-11,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,BAZAR A13,0.00,"1,996.40"
1198,2026-11,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,ELECTRO A11,0.00,"189,431.37"
1198,2026-11,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,HOGAR A15,0.00,"1,259.97"
1198,2026-11,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,TEXTIL A12,0.00,164.74
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,BEBIDAS A02,0.00,"178,919.15"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"457,910.71"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"412,991.95"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,LACTEOS A04,0.00,"324,685.62"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,CARNES A07,0.00,"139,316.17"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"53,220.33"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,CONGELADOS A16,0.00,"37,950.56"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"76,779.28"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"109,853.12"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"56,922.61"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"17,405.28"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,MISCELANEOS D4,MISCELANEOS A14,0.00,"8,138.69"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NA Producto,NA Producto,,
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,No Gestionables PA40,No Gestionables PB140,,
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,BAZAR A13,0.00,"126,351.45"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,ELECTRO A11,0.00,"333,159.44"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,HOGAR A15,0.00,"141,621.75"
1198,2026-11,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,TEXTIL A12,0.00,"125,161.42"
1198,2026-12,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,ABARROTES D1,BEBIDAS A02,0.00,"7,547.14"
1198,2026-12,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"1,576.75"
1198,2026-12,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"6,164.69"
1198,2026-12,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,ABARROTES D1,LACTEOS A04,0.00,"89,113.86"
1198,2026-12,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,15.53
1198,2026-12,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"5,755.87"
1198,2026-12,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,746.72
1198,2026-12,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,BAZAR A13,0.00,"10,761.93"
1198,2026-12,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,ELECTRO A11,0.00,"149,509.02"
1198,2026-12,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,HOGAR A15,0.00,"9,459.54"
1198,2026-12,Digital,E-Commerce,1198_Cusco Wanchaq - PVH,NON FOOD D3,TEXTIL A12,0.00,"1,065.89"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,BEBIDAS A02,0.00,"359,469.21"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"627,312.91"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"492,556.31"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,ABARROTES D1,LACTEOS A04,0.00,"557,469.49"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,CARNES A07,0.00,"296,514.66"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"89,750.11"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,CONGELADOS A16,0.00,"51,774.07"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"96,035.52"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"125,340.93"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"62,883.77"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"18,300.15"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,MISCELANEOS D4,MISCELANEOS A14,0.00,"10,595.40"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NA Producto,NA Producto,,
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,No Gestionables PA40,No Gestionables PB140,,
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,BAZAR A13,0.00,"313,054.71"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,ELECTRO A11,0.00,"448,941.03"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,HOGAR A15,0.00,"169,236.68"
1198,2026-12,Tienda,Tienda,1198_Cusco Wanchaq - PVH,NON FOOD D3,TEXTIL A12,0.00,"238,807.75"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,ABARROTES D1,BEBIDAS A02,"15,421.87","20,969.29"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,ABARROTES D1,COMESTIBLES A01,"32,024.95","56,031.29"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"41,598.61","47,244.56"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,ABARROTES D1,LACTEOS A04,"21,948.08","34,083.15"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,FRESCOS D2,CARNES A07,"14,010.91","17,815.50"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,642.24,"1,180.00"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,FRESCOS D2,CONGELADOS A16,"3,361.23","4,507.31"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,"5,061.78","7,953.03"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,"10,013.76","12,301.05"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,"1,218.61","1,816.06"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,"1,480.82","2,437.73"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,MISCELANEOS D4,MISCELANEOS A14,263.15,0.00
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,NON FOOD D3,BAZAR A13,"15,051.34","15,522.63"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,NON FOOD D3,ELECTRO A11,"94,094.71","165,591.95"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,NON FOOD D3,HOGAR A15,"1,886.00","2,395.98"
1199,2026-01,Digital,E-Commerce,1199_San Miguel - PVH,NON FOOD D3,TEXTIL A12,106.27,"1,396.41"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,ABARROTES D1,BEBIDAS A02,"32,282.01","35,789.49"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,ABARROTES D1,COMESTIBLES A01,"88,276.32","117,248.84"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"83,580.12","91,230.59"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,ABARROTES D1,LACTEOS A04,"71,720.33","94,871.92"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,FRESCOS D2,CARNES A07,"62,319.17","65,171.04"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,"7,269.02","5,917.50"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,FRESCOS D2,CONGELADOS A16,"12,652.45","16,118.05"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,"20,911.49","22,131.45"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,"45,057.97","45,871.43"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,"4,363.35","5,887.81"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,"4,674.59","6,695.54"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,NON FOOD D3,BAZAR A13,"14,857.92","16,954.01"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,NON FOOD D3,ELECTRO A11,"2,486.06","2,040.28"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,NON FOOD D3,HOGAR A15,"4,205.64","2,572.26"
1199,2026-01,Digital,Last Mile,1199_San Miguel - PVH,NON FOOD D3,TEXTIL A12,146.00,37.20
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,ABARROTES D1,BEBIDAS A02,"358,426.11","376,618.61"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,ABARROTES D1,COMESTIBLES A01,"796,371.59","788,210.11"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"1,014,406.81","825,982.95"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,ABARROTES D1,LACTEOS A04,"452,992.97","425,066.61"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,FRESCOS D2,CARNES A07,"375,241.65","252,392.39"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,"173,394.13","96,832.99"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,FRESCOS D2,CONGELADOS A16,"110,001.17","92,267.64"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,"186,186.33","143,924.21"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,"328,836.50","215,851.30"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,"150,541.46","105,144.71"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,"38,806.61","34,875.39"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,MISCELANEOS D4,MISCELANEOS A14,"21,187.74","11,933.42"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,NA Producto,NA Producto,0.00,0.00
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,No Gestionables PA40,No Gestionables PB140,"-1,571.02",0.00
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,NON FOOD D3,BAZAR A13,"201,504.76","215,379.55"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,NON FOOD D3,ELECTRO A11,"373,446.64","683,749.04"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,NON FOOD D3,HOGAR A15,"253,983.49","246,275.60"
1199,2026-01,Tienda,Tienda,1199_San Miguel - PVH,NON FOOD D3,TEXTIL A12,"83,134.29","243,938.74"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,ABARROTES D1,BEBIDAS A02,"17,129.85","18,862.08"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,ABARROTES D1,COMESTIBLES A01,"34,595.48","48,017.40"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"43,987.97","44,924.66"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,ABARROTES D1,LACTEOS A04,"25,253.09","23,719.64"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,FRESCOS D2,CARNES A07,"16,114.31","15,676.73"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,"1,039.03","1,056.08"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,FRESCOS D2,CONGELADOS A16,"4,220.41","4,533.80"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,"5,345.33","6,937.61"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,"10,776.73","10,005.35"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,890.05,"1,514.49"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,"1,967.17","1,917.95"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,MISCELANEOS D4,MISCELANEOS A14,273.56,0.00
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,NON FOOD D3,BAZAR A13,"14,320.31","14,442.14"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,NON FOOD D3,ELECTRO A11,"152,888.61","134,188.19"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,NON FOOD D3,HOGAR A15,"1,715.07","3,328.72"
1199,2026-02,Digital,E-Commerce,1199_San Miguel - PVH,NON FOOD D3,TEXTIL A12,214.22,714.78
1199,2026-02,Digital,Last Mile,1199_San Miguel - PVH,ABARROTES D1,BEBIDAS A02,"29,043.18","31,666.52"
1199,2026-02,Digital,Last Mile,1199_San Miguel - PVH,ABARROTES D1,COMESTIBLES A01,"93,251.01","105,592.80"
1199,2026-02,Digital,Last Mile,1199_San Miguel - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"87,761.20","79,316.65"
1199,2026-02,Digital,Last Mile,1199_San Miguel - PVH,ABARROTES D1,LACTEOS A04,"70,830.73","81,206.24"
1199,2026-02,Digital,Last Mile,1199_San Miguel - PVH,FRESCOS D2,CARNES A07,"63,569.70","55,692.40"
1199,2026-02,Digital,Last Mile,1199_San Miguel - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,"5,709.12","5,520.27"
1199,2026-02,Digital,Last Mile,1199_San Miguel - PVH,FRESCOS D2,CONGELADOS A16,"12,576.29","15,568.82"
1199,2026-02,Digital,Last Mile,1199_San Miguel - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,"18,881.62","19,867.60"
