regional,supervisor,Año,Mes,nombre,Unid x Minuto,Meta Promedio,venta_unidad,tiempo_escaneo,Objetivo
María Rojas,María Rojas,2026,diciembre,Libertadores - VIV,,10.00,,,10
María Rojas,María Rojas,2026,diciembre,Monterrico - VIV,,9.00,,,9
María Rojas,María Rojas,2026,diciembre,Pezet - VIV,,9.00,,,9
Sebastián Santangelo,JOHANNA VILCA,2025,enero,Cortijo - PVH,10.16,13.00,749494.1830000002,4424734,13
Sebastián Santangelo,JOHANNA VILCA,2025,enero,Higuereta - PVH,10.38,13.00,989175.7969999996,5716935,13
Sebastián Santangelo,JOHANNA VILCA,2025,enero,Jockey Plaza - PVH,11.86,13.00,445077.42500000005,2252069,13
Sebastián Santangelo,JOHANNA VILCA,2025,enero,La Molina - PVH,10.07,13.00,859274.0300000006,5118179,13
Sebastián Santangelo,JOHANNA VILCA,2025,enero,Miraflores - PVH,10.42,13.00,1010327.7199999992,5818540,13
Sebastián Santangelo,JOHANNA VILCA,2025,enero,Salaverry - PVH,12.87,14.00,1056098.3080000004,4923335,14
Sebastián Santangelo,JOHANNA VILCA,2025,enero,San Borja - PVH,9.78,13.00,861189.8679999999,5283895,13
Sebastián Santangelo,JOHANNA VILCA,2025,enero,San Isidro - PVH,9.90,13.00,413492.1570000001,2506054,13
Sebastián Santangelo,JOHANNA VILCA,2025,febrero,Cortijo - PVH,10.42,13.00,676735.321,3895793,13
Sebastián Santangelo,JOHANNA VILCA,2025,febrero,Higuereta - PVH,10.41,13.00,917478.165,5288666,13
Sebastián Santangelo,JOHANNA VILCA,2025,febrero,Jockey Plaza - PVH,11.87,13.00,434043.66500000004,2193921,13
Sebastián Santangelo,JOHANNA VILCA,2025,febrero,La Molina - PVH,10.20,13.00,774795.6900000003,4556434,13
Sebastián Santangelo,JOHANNA VILCA,2025,febrero,Miraflores - PVH,10.77,13.00,925513.16,5154030,13
Sebastián Santangelo,JOHANNA VILCA,2025,febrero,Salaverry - PVH,13.44,14.00,893153.4900000002,3986485,14
Sebastián Santangelo,JOHANNA VILCA,2025,febrero,San Borja - PVH,9.74,13.00,816788.045,5033104,13
Sebastián Santangelo,JOHANNA VILCA,2025,febrero,San Isidro - PVH,10.10,13.00,404334.9419999999,2401284,13
Sebastián Santangelo,JOHANNA VILCA,2025,marzo,Cortijo - PVH,10.93,13.00,779131.0819999999,4277113,13
Sebastián Santangelo,JOHANNA VILCA,2025,marzo,Higuereta - PVH,10.76,13.00,1110599.6659999993,6192074,13
Sebastián Santangelo,JOHANNA VILCA,2025,marzo,Jockey Plaza - PVH,12.41,13.00,492775.51800000016,2382673,13
Sebastián Santangelo,JOHANNA VILCA,2025,marzo,La Molina - PVH,10.83,13.00,924825.224,5123320,13
Sebastián Santangelo,JOHANNA VILCA,2025,marzo,Miraflores - PVH,11.51,13.00,1076001.6609999991,5606976,13
Sebastián Santangelo,JOHANNA VILCA,2025,marzo,Salaverry - PVH,13.30,14.00,1055137.8280000004,4758786,14
Sebastián Santangelo,JOHANNA VILCA,2025,marzo,San Borja - PVH,10.55,13.00,987292.2550000004,5616251,13
Sebastián Santangelo,JOHANNA VILCA,2025,marzo,San Isidro - PVH,10.54,13.00,422493.7570000002,2405023,13
Sebastián Santangelo,JOHANNA VILCA,2025,abril,Cortijo - PVH,10.69,13.00,680782.9879999999,3820499,13
Sebastián Santangelo,JOHANNA VILCA,2025,abril,Higuereta - PVH,10.82,13.00,948344.5609999998,5258265,13
Sebastián Santangelo,JOHANNA VILCA,2025,abril,Jockey Plaza - PVH,11.78,13.00,413712.341,2107540,13
Sebastián Santangelo,JOHANNA VILCA,2025,abril,La Molina - PVH,11.14,13.00,822567.1420000003,4429288,13
Sebastián Santangelo,JOHANNA VILCA,2025,abril,Miraflores - PVH,11.59,13.00,920367.3499999997,4763993,13
Sebastián Santangelo,JOHANNA VILCA,2025,abril,Salaverry - PVH,13.26,14.00,979162.5379999998,4429765,14
Sebastián Santangelo,JOHANNA VILCA,2025,abril,San Borja - PVH,10.67,13.00,838389.5590000001,4712434,13
Sebastián Santangelo,JOHANNA VILCA,2025,abril,San Isidro - PVH,10.48,13.00,360694.37600000005,2064402,13
Sebastián Santangelo,JOHANNA VILCA,2025,mayo,Cortijo - PVH,10.66,13.00,678839.2799999999,3821829,13
Sebastián Santangelo,JOHANNA VILCA,2025,mayo,Higuereta - PVH,10.54,13.00,934411.6099999995,5319311,13
Sebastián Santangelo,JOHANNA VILCA,2025,mayo,Jockey Plaza - PVH,11.66,13.00,419195.20000000007,2157937,13
Sebastián Santangelo,JOHANNA VILCA,2025,mayo,La Molina - PVH,11.21,13.00,785671.8600000003,4205497,13
Sebastián Santangelo,JOHANNA VILCA,2025,mayo,Miraflores - PVH,10.69,13.00,872496.4600000002,4896062,13
Sebastián Santangelo,JOHANNA VILCA,2025,mayo,Salaverry - PVH,13.17,14.00,985926.8699999996,4492118,14
Sebastián Santangelo,JOHANNA VILCA,2025,mayo,San Borja - PVH,10.75,13.00,844705.6,4713545,13
Sebastián Santangelo,JOHANNA VILCA,2025,mayo,San Isidro - PVH,10.51,13.00,363132.70999999996,2073549,13
Sebastián Santangelo,JOHANNA VILCA,2025,junio,Cortijo - PVH,10.53,13.00,682794.2999999998,3890203,13
Sebastián Santangelo,JOHANNA VILCA,2025,junio,Higuereta - PVH,10.01,13.00,899846.4699999999,5392710,13
Sebastián Santangelo,JOHANNA VILCA,2025,junio,Jockey Plaza - PVH,11.01,13.00,422205.56999999995,2300090,13
Sebastián Santangelo,JOHANNA VILCA,2025,junio,La Molina - PVH,10.56,13.00,641095.8200000001,3643345,13
Sebastián Santangelo,JOHANNA VILCA,2025,junio,Miraflores - PVH,10.32,13.00,553286.2199999997,3216705,13
Sebastián Santangelo,JOHANNA VILCA,2025,junio,Salaverry - PVH,12.54,14.00,873657.5700000002,4180975,14
Sebastián Santangelo,JOHANNA VILCA,2025,junio,San Borja - PVH,11.17,13.00,821828.3899999997,4414801,13
Sebastián Santangelo,JOHANNA VILCA,2025,junio,San Isidro - PVH,10.12,13.00,343411.64999999997,2035075,13
Sebastián Santangelo,JOHANNA VILCA,2025,julio,Cortijo - PVH,10.67,13.00,610657.6800000002,3433118,13
Sebastián Santangelo,JOHANNA VILCA,2025,julio,Higuereta - PVH,10.74,13.00,917654.8599999995,5124693,13
Sebastián Santangelo,JOHANNA VILCA,2025,julio,Jockey Plaza - PVH,10.74,13.00,418828.5900000002,2340235,13
Sebastián Santangelo,JOHANNA VILCA,2025,julio,La Molina - PVH,10.82,13.00,740259.81,4104463,13
Sebastián Santangelo,JOHANNA VILCA,2025,julio,Miraflores - PVH,10.78,13.00,885290.0000000001,4926274,13
Sebastián Santangelo,JOHANNA VILCA,2025,julio,Salaverry - PVH,13.31,14.00,957015.21,4314517,14
Sebastián Santangelo,JOHANNA VILCA,2025,julio,San Borja - PVH,10.93,13.00,784238.82,4305685,13
Sebastián Santangelo,JOHANNA VILCA,2025,julio,San Isidro - PVH,10.17,13.00,308865.19000000006,1822293,13
Sebastián Santangelo,JOHANNA VILCA,2025,agosto,Cortijo - PVH,10.46,13.00,641989.9900000001,3682916,13
Sebastián Santangelo,JOHANNA VILCA,2025,agosto,Higuereta - PVH,10.90,13.00,877554.0800000003,4832344,13
Sebastián Santangelo,JOHANNA VILCA,2025,agosto,Jockey Plaza - PVH,10.53,13.00,429275.6099999999,2446776,13
Sebastián Santangelo,JOHANNA VILCA,2025,agosto,La Molina - PVH,10.79,13.00,772220.0800000004,4294199,13
Sebastián Santangelo,JOHANNA VILCA,2025,agosto,Miraflores - PVH,11.25,13.00,898760.8299999996,4792416,13
Sebastián Santangelo,JOHANNA VILCA,2025,agosto,Salaverry - PVH,13.14,14.00,973137.6300000004,4442187,14
Sebastián Santangelo,JOHANNA VILCA,2025,agosto,San Borja - PVH,10.98,13.00,803536.8399999999,4391023,13
Sebastián Santangelo,JOHANNA VILCA,2025,agosto,San Isidro - PVH,9.43,13.00,328104.32,2086998,13
Sebastián Santangelo,JOHANNA VILCA,2025,septiembre,Cortijo - PVH,10.29,13.00,658106.0500000006,3837932,13
Sebastián Santangelo,JOHANNA VILCA,2025,septiembre,Higuereta - PVH,10.86,13.00,812695.1700000006,4488004,13
Sebastián Santangelo,JOHANNA VILCA,2025,septiembre,Jockey Plaza - PVH,9.98,13.00,378641.42999999993,2276114,13
Sebastián Santangelo,JOHANNA VILCA,2025,septiembre,La Molina - PVH,10.87,13.00,723360.4899999998,3994280,13
Sebastián Santangelo,JOHANNA VILCA,2025,septiembre,Miraflores - PVH,10.21,13.00,863676.4100000001,5076014,13
Sebastián Santangelo,JOHANNA VILCA,2025,septiembre,Salaverry - PVH,12.70,14.00,945821.75,4468162,14
Sebastián Santangelo,JOHANNA VILCA,2025,septiembre,San Borja - PVH,10.28,13.00,719666.5100000002,4200952,13
Sebastián Santangelo,JOHANNA VILCA,2025,septiembre,San Isidro - PVH,9.26,13.00,310814.07999999996,2014153,13
Sebastián Santangelo,JOHANNA VILCA,2025,octubre,Cortijo - PVH,10.52,13.00,683977.86,3901895,13
Sebastián Santangelo,JOHANNA VILCA,2025,octubre,Higuereta - PVH,10.60,13.00,897333.5600000005,5081040,13
Sebastián Santangelo,JOHANNA VILCA,2025,octubre,Jockey Plaza - PVH,10.39,13.00,405424.4500000002,2340444,13
Sebastián Santangelo,JOHANNA VILCA,2025,octubre,La Molina - PVH,10.71,13.00,717757.9499999995,4021107,13
Sebastián Santangelo,JOHANNA VILCA,2025,octubre,Miraflores - PVH,10.86,13.00,889489.1600000005,4915173,13
Sebastián Santangelo,JOHANNA VILCA,2025,octubre,Salaverry - PVH,12.64,14.00,969363.4099999998,4602552,14
Sebastián Santangelo,JOHANNA VILCA,2025,octubre,San Borja - PVH,10.59,13.00,721533.4799999997,4086955,13
Sebastián Santangelo,JOHANNA VILCA,2025,octubre,San Isidro - PVH,9.83,13.00,372238.82000000024,2272897,13
Sebastián Santangelo,JOHANNA VILCA,2025,noviembre,Cortijo - PVH,10.52,13.00,680070.5200000003,3877679,13
Sebastián Santangelo,JOHANNA VILCA,2025,noviembre,Higuereta - PVH,10.27,13.00,966257.9400000003,5643584,13
Sebastián Santangelo,JOHANNA VILCA,2025,noviembre,Jockey Plaza - PVH,10.21,13.00,421832.7200000001,2479500,13
Sebastián Santangelo,JOHANNA VILCA,2025,noviembre,La Molina - PVH,10.59,13.00,753898.5600000003,4271689,13
Sebastián Santangelo,JOHANNA VILCA,2025,noviembre,Miraflores - PVH,11.49,13.00,915608.53,4782303,13
Sebastián Santangelo,JOHANNA VILCA,2025,noviembre,Salaverry - PVH,13.10,14.00,1029179.4000000001,4715245,14
Sebastián Santangelo,JOHANNA VILCA,2025,noviembre,San Borja - PVH,11.40,13.00,740515.7600000002,3898462,13
Sebastián Santangelo,JOHANNA VILCA,2025,noviembre,San Isidro - PVH,10.22,13.00,368801.5000000002,2165182,13
Sebastián Santangelo,JOHANNA VILCA,2025,diciembre,Cortijo - PVH,9.66,13.00,834840.03,5186533,13
Sebastián Santangelo,JOHANNA VILCA,2025,diciembre,Higuereta - PVH,9.97,13.00,1108224.7800000005,6671182,13
Sebastián Santangelo,JOHANNA VILCA,2025,diciembre,Jockey Plaza - PVH,9.75,13.00,538404.0199999998,3313779,13
Sebastián Santangelo,JOHANNA VILCA,2025,diciembre,La Molina - PVH,9.83,13.00,953403.8599999999,5822147,13
Sebastián Santangelo,JOHANNA VILCA,2025,diciembre,Miraflores - PVH,10.35,13.00,977373.44,5666151,13
Sebastián Santangelo,JOHANNA VILCA,2025,diciembre,Salaverry - PVH,14.72,14.00,1420925.0300000003,5790087,14
Sebastián Santangelo,JOHANNA VILCA,2025,diciembre,San Borja - PVH,11.30,13.00,1040743.0300000003,5525207,13
Sebastián Santangelo,JOHANNA VILCA,2025,diciembre,San Isidro - PVH,10.03,13.00,464604.01999999996,2779860,13
Sebastián Santangelo,JOHANNA VILCA,2026,enero,Cortijo - PVH,9.72,13.00,710916.8999999999,4387674,13
Sebastián Santangelo,JOHANNA VILCA,2026,enero,Higuereta - PVH,10.13,13.00,887370.8500000003,5256964,13
Sebastián Santangelo,JOHANNA VILCA,2026,enero,Jockey Plaza - PVH,9.65,13.00,419494.2200000001,2607325,13
Sebastián Santangelo,JOHANNA VILCA,2026,enero,La Molina - PVH,9.71,13.00,789417.6500000004,4877327,13
Sebastián Santangelo,JOHANNA VILCA,2026,enero,Miraflores - PVH,10.39,13.00,859213.77,4960993,13
Sebastián Santangelo,JOHANNA VILCA,2026,enero,Salaverry - PVH,10.59,14.00,883549.7600000005,5005161,14
Sebastián Santangelo,JOHANNA VILCA,2026,enero,San Borja - PVH,9.96,13.00,793236.4700000004,4778019,13
Sebastián Santangelo,JOHANNA VILCA,2026,enero,San Isidro - PVH,9.87,13.00,386016.42999999993,2345676,13
Sebastián Santangelo,JOHANNA VILCA,2026,febrero,Cortijo - PVH,10.41,13.00,694868.7300000003,4004723,13
Sebastián Santangelo,JOHANNA VILCA,2026,febrero,Higuereta - PVH,10.79,13.00,867654.21,4826413,13
Sebastián Santangelo,JOHANNA VILCA,2026,febrero,Jockey Plaza - PVH,10.24,13.00,403899.67,2365892,13
Sebastián Santangelo,JOHANNA VILCA,2026,febrero,La Molina - PVH,10.93,13.00,730243.5199999998,4008947,13
Sebastián Santangelo,JOHANNA VILCA,2026,febrero,Miraflores - PVH,10.60,13.00,365078.0599999999,2066714,13
Sebastián Santangelo,JOHANNA VILCA,2026,febrero,Salaverry - PVH,10.81,14.00,840720.2899999998,4666950,14
Sebastián Santangelo,JOHANNA VILCA,2026,febrero,San Borja - PVH,11.08,13.00,752677.4100000001,4077648,13
Sebastián Santangelo,JOHANNA VILCA,2026,febrero,San Isidro - PVH,11.16,13.00,319262.95999999996,1715772,13
Sebastián Santangelo,JOHANNA VILCA,2026,marzo,Cortijo - PVH,11.22,13.00,799961.1200000001,4278514,13
Sebastián Santangelo,JOHANNA VILCA,2026,marzo,Higuereta - PVH,12.10,13.00,948968.1999999997,4705930,13
Sebastián Santangelo,JOHANNA VILCA,2026,marzo,Jockey Plaza - PVH,11.55,13.00,445244.88999999996,2312333,13
Sebastián Santangelo,JOHANNA VILCA,2026,marzo,La Molina - PVH,11.12,13.00,865308.6800000002,4667157,13
Sebastián Santangelo,JOHANNA VILCA,2026,marzo,Miraflores - PVH,11.34,13.00,679227.97,3592860,13
Sebastián Santangelo,JOHANNA VILCA,2026,marzo,Salaverry - PVH,12.42,14.00,952613.1000000003,4601577,14
Sebastián Santangelo,JOHANNA VILCA,2026,marzo,San Borja - PVH,12.68,13.00,891373.7400000001,4217022,13
Sebastián Santangelo,JOHANNA VILCA,2026,marzo,San Isidro - PVH,11.38,13.00,389622.3799999999,2053952,13
Sebastián Santangelo,JOHANNA VILCA,2026,abril,Cortijo - PVH,11.27,13.00,717443.1399999999,3821097,13
Sebastián Santangelo,JOHANNA VILCA,2026,abril,Higuereta - PVH,11.78,13.00,803156.6799999995,4090948,13
Sebastián Santangelo,JOHANNA VILCA,2026,abril,Jockey Plaza - PVH,11.95,13.00,370392.01,1860036,13
Sebastián Santangelo,JOHANNA VILCA,2026,abril,La Molina - PVH,11.34,13.00,691890.08,3660770,13
Sebastián Santangelo,JOHANNA VILCA,2026,abril,Miraflores - PVH,11.90,13.00,700621.3800000004,3533506,13
Sebastián Santangelo,JOHANNA VILCA,2026,abril,Salaverry - PVH,13.54,14.00,854293.8899999999,3785399,14
Sebastián Santangelo,JOHANNA VILCA,2026,abril,San Borja - PVH,12.38,13.00,743094.0599999999,3601456,13
Sebastián Santangelo,JOHANNA VILCA,2026,abril,San Isidro - PVH,11.32,13.00,350249.8799999999,1856255,13
Sebastián Santangelo,JOHANNA VILCA,2026,mayo,Cortijo - PVH,10.95,13.00,771824.0200000003,4230731,13
Sebastián Santangelo,JOHANNA VILCA,2026,mayo,Higuereta - PVH,11.22,13.00,888053.5300000004,4747424,13
Sebastián Santangelo,JOHANNA VILCA,2026,mayo,Jockey Plaza - PVH,11.75,13.00,405807.77999999997,2072986,13
Sebastián Santangelo,JOHANNA VILCA,2026,mayo,La Molina - PVH,11.35,13.00,748867.55,3958192,13
Sebastián Santangelo,JOHANNA VILCA,2026,mayo,Miraflores - PVH,11.36,13.00,785091.28,4145245,13
Sebastián Santangelo,JOHANNA VILCA,2026,mayo,Salaverry - PVH,13.75,14.00,931451.7400000002,4064559,14
Sebastián Santangelo,JOHANNA VILCA,2026,mayo,San Borja - PVH,12.04,13.00,796138.9800000002,3967584,13
Sebastián Santangelo,JOHANNA VILCA,2026,mayo,San Isidro - PVH,11.54,13.00,372378.51,1936774,13
Sebastián Santangelo,JOHANNA VILCA,2026,junio,Cortijo - PVH,11.18,13.00,717528.3399999999,3852127,13
Sebastián Santangelo,JOHANNA VILCA,2026,junio,Higuereta - PVH,11.41,13.00,833325.99,4382630,13
Sebastián Santangelo,JOHANNA VILCA,2026,junio,Jockey Plaza - PVH,11.03,13.00,376570.0900000001,2048981,13
Sebastián Santangelo,JOHANNA VILCA,2026,junio,La Molina - PVH,11.30,13.00,771430.0899999995,4096464,13
Sebastián Santangelo,JOHANNA VILCA,2026,junio,Miraflores - PVH,11.25,13.00,752763.9800000002,4013426,13
Sebastián Santangelo,JOHANNA VILCA,2026,junio,Salaverry - PVH,14.00,14.00,877733.95,3760976,14
Sebastián Santangelo,JOHANNA VILCA,2026,junio,San Borja - PVH,12.21,13.00,712223.7999999998,3501190,13
Sebastián Santangelo,JOHANNA VILCA,2026,junio,San Isidro - PVH,10.51,13.00,359947.0399999999,2055694,13
Sebastián Santangelo,JOHANNA VILCA,2026,julio,Cortijo - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,julio,Higuereta - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,julio,Jockey Plaza - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,julio,La Molina - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,julio,Miraflores - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,julio,Salaverry - PVH,,14.00,,,14
Sebastián Santangelo,JOHANNA VILCA,2026,julio,San Borja - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,julio,San Isidro - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,agosto,Cortijo - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,agosto,Higuereta - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,agosto,Jockey Plaza - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,agosto,La Molina - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,agosto,Miraflores - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,agosto,Salaverry - PVH,,14.00,,,14
Sebastián Santangelo,JOHANNA VILCA,2026,agosto,San Borja - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,agosto,San Isidro - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,septiembre,Cortijo - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,septiembre,Higuereta - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,septiembre,Jockey Plaza - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,septiembre,La Molina - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,septiembre,Miraflores - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,septiembre,Salaverry - PVH,,14.00,,,14
Sebastián Santangelo,JOHANNA VILCA,2026,septiembre,San Borja - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,septiembre,San Isidro - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,octubre,Cortijo - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,octubre,Higuereta - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,octubre,Jockey Plaza - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,octubre,La Molina - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,octubre,Miraflores - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,octubre,Salaverry - PVH,,14.00,,,14
Sebastián Santangelo,JOHANNA VILCA,2026,octubre,San Borja - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,octubre,San Isidro - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,noviembre,Cortijo - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,noviembre,Higuereta - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,noviembre,Jockey Plaza - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,noviembre,La Molina - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,noviembre,Miraflores - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,noviembre,Salaverry - PVH,,14.00,,,14
Sebastián Santangelo,JOHANNA VILCA,2026,noviembre,San Borja - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,noviembre,San Isidro - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,diciembre,Cortijo - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,diciembre,Higuereta - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,diciembre,Jockey Plaza - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,diciembre,La Molina - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,diciembre,Miraflores - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,diciembre,Salaverry - PVH,,14.00,,,14
Sebastián Santangelo,JOHANNA VILCA,2026,diciembre,San Borja - PVH,,13.00,,,13
Sebastián Santangelo,JOHANNA VILCA,2026,diciembre,San Isidro - PVH,,13.00,,,13
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,Ate - PVH,12.05,14.00,448076.64,2231831,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,Bolichera - PVH,10.39,13.00,580924.285,3353271,13
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,Ceres - PVH,13.80,15.00,366734.6100000001,1594117,15
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,Chosica - PVH,13.39,14.00,392522.28900000005,1759104,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,El Agustino - PVH,12.89,15.00,166455.67499999996,774625,15
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,Grifo Mexico - PVH,16.42,16.00,135103.14,493575,16
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,Guardia Civil - PVH,10.35,13.00,617159.422,3576011,13
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,La Curva - PVH,13.56,14.00,760259.4270000001,3363889,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,LurIn - PVH,11.87,14.00,669701.0049999999,3385875,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,Primavera - PVH,9.34,13.00,466079.172,2994380,13
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,Puruchuco - PVH,11.60,14.00,670550.765,3467498,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,Santa Clara - PVH,11.00,14.00,803792.8950000003,4385758,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,SJ Lurigancho - PVH,12.30,14.00,446335.0449999999,2176835,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,SJL Aventura - PVH,13.43,14.00,498061.89,2224560,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,enero,Ves Placita - PVH,13.62,14.00,682081.2499999998,3004614,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,febrero,Ate - PVH,12.34,14.00,452818.4700000001,2201445,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,febrero,Bolichera - PVH,10.95,13.00,578449.39,3168329,13
Sebastián Santangelo,RODOLFO OLIVRY,2025,febrero,Ceres - PVH,14.43,15.00,458507.5849999998,1906971,15
Sebastián Santangelo,RODOLFO OLIVRY,2025,febrero,Chosica - PVH,13.60,14.00,395497.5240000001,1744234,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,febrero,El Agustino - PVH,12.89,15.00,158706.195,738565,15
Sebastián Santangelo,RODOLFO OLIVRY,2025,febrero,Grifo Mexico - PVH,16.50,16.00,122594.02800000002,445709,16
Sebastián Santangelo,RODOLFO OLIVRY,2025,febrero,Guardia Civil - PVH,10.80,13.00,540588.6249999997,3003305,13
Sebastián Santangelo,RODOLFO OLIVRY,2025,febrero,La Curva - PVH,13.81,14.00,571921.495,2483984,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,febrero,LurIn - PVH,12.22,14.00,636948.77,3128315,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,febrero,Primavera - PVH,9.48,13.00,438251.20999999996,2773400,13
Sebastián Santangelo,RODOLFO OLIVRY,2025,febrero,Puruchuco - PVH,11.70,14.00,521022.25,2672220,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,febrero,Santa Clara - PVH,12.04,14.00,676927.5799999998,3372597,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,febrero,SJ Lurigancho - PVH,11.49,14.00,453164.7849999998,2366352,14
Sebastián Santangelo,RODOLFO OLIVRY,2025,febrero,SJL Aventura - PVH,13.48,14.00,522279.55999999994,2324423,14
